"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","participant_age","participant_gender","rt","stimulus","response","task","pixels_per_unit","is_correct","search_difficulty","enhanced","originalDigits","currentSpanLength","reversedDigits","span_length","correct_digits","digit_accuracy","trial_Type","VISsearch_propcorrect","VISsearch_meanRT","DSBpre_propcorrect","DSBpre_maxspan","DSBpre_digitaccuracy","DSBpre_rt","vegetationLevel","imageType","DSBpost_propcorrect","DSBpost_maxspan","DSBpost_digitaccuracy","DSBpost_rt","block","trial","trialid","VisDifficulty","Vis_meanRT","Vis_propCorr","imageIDX","attention_check_correct","target_button","question_order","image_id","iamge_set"
"","","","","","consolidated-trial-data","676","3185446","0.0-670.0","39","male","null","consolidated-trial-data","null","consolidated-trial-data","","","","","","","","","","","","","","0","0","0.875","","2","1","1","8","1","","2","5","39","1","1141.3199999988078","1","5","","","","",""
"","","","","","html-button-response","677","3186421","0.0-671.0","39","male","975","block message","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","678","3187540","0.0-672.0","39","male","1117","VS_instruct","0","VS_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","679","3188656","0.0-673.0","39","male","1115.7000000178814","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","680","3189651","0.0-674.0","39","male","993","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","681","3190660","0.0-675.0","39","male","1008.7000000178814","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","682","3191913","0.0-676.0","39","male","1251.699999988079","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","683","3193083","0.0-677.0","39","male","1168.3999999761581","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","684","3194058","0.0-678.0","39","male","973.8000000119209","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","685","3194954","0.0-679.0","39","male","895","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","686","3195898","0.0-680.0","39","male","943.2000000178814","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","687","3196878","0.0-681.0","39","male","978.8000000119209","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","688","3197801","0.0-682.0","39","male","921.5999999940395","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","689","3197807","0.0-683.0","39","male","null","","null","","","","","","","","","","","","vissearch-summary-calculation","1","1024.9900000035764","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","690","3198917","0.0-684.0","39","male","1108","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","691","3207843","0.0-685.0","39","male","","DSB","","DSB 06226112","","","","","[0,6,2,2,6,1,1,2]","8","21162260","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","692","3218500","0.0-686.0","39","male","3221005.300000012","DSBrecall","21162260","DSBrecall","","true","","","","","","8","8","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","693","3218502","0.0-687.0","39","male","null","","null","","","","","","","","","","","","","","","1","8","1","3221005.300000012","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","694","3219513","0.0-688.0","39","male","1009","image_instruct","0","image_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","695","3234516","0.0-689.0","39","male","null","img2","null","img2","","","","","","","","","","","","","","","","","","2","2","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","696","3236238","0.0-690.0","39","male","1721","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","697","3245165","0.0-691.0","39","male","","DSB","","DSB 06635885","","","","","[0,6,6,3,5,8,8,5]","8","58853660","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","698","3258021","0.0-692.0","39","male","3260526.900000006","DSBrecall","58853860","DSBrecall","","false","","","","","","8","7","0.875","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","699","3258022","0.0-693.0","39","male","null","","null","","","","","","","","","","","","","","","","","","","","","0","0","0.875","3260526.900000006","","","","","","","","","","","",""
"","","","","","consolidated-trial-data","700","3258023","0.0-694.0","39","male","null","consolidated-trial-data","null","consolidated-trial-data","","","","","","","","","","","","","","1","8","1","","2","2","0","0","0.875","","2","6","39","1","1024.9900000035764","1","2","","","","",""
"","","","","","html-button-response","701","3259190","0.0-695.0","39","male","1166","block message","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","702","3260186","0.0-696.0","39","male","996","VS_instruct","0","VS_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","703","3261286","0.0-697.0","39","male","1098.9000000059605","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","704","3262251","0.0-698.0","39","male","963.1000000238419","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","705","3263097","0.0-699.0","39","male","845.6000000238419","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","706","3264380","0.0-700.0","39","male","1281.5","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","707","3265463","0.0-701.0","39","male","1081.9000000059605","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","708","3266746","0.0-702.0","39","male","1282.5","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","709","3268379","0.0-703.0","39","male","1631.7000000178814","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","710","3269721","0.0-704.0","39","male","1340.4000000059605","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","711","3271111","0.0-705.0","39","male","1389","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","712","3272180","0.0-706.0","39","male","1067.9000000059605","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","713","3272186","0.0-707.0","39","male","null","","null","","","","","","","","","","","","vissearch-summary-calculation","1","1198.2500000089408","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","714","3290173","0.0-708.0","39","male","17986","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","715","3299102","0.0-709.0","39","male","","DSB","","DSB 23759646","","","","","[2,3,7,5,9,6,4,6]","8","64695732","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","716","3318224","0.0-710.0","39","male","3320729.700000018","DSBrecall","64695732","DSBrecall","","true","","","","","","8","8","1","","","","","","","","","","","","","","","","","","","","","","","","",""
